Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
10/17/2017,Completed,10/20/2017,17-07001680,Sanitation Code Violation,Standing water,2409 N CLARK ST,60614,1172754.37288492,1916325.70909357,43,19,7,41.92583545772713,-87.64063072251689,"(41.92583545772713, -87.64063072251689)"
10/16/2017,Completed,10/20/2017,17-06956177,Sanitation Code Violation,Standing water,4954 W IRVING PARK RD,60641,1142525.2201015,1926134.8878051,45,16,15,41.953369171427546,-87.75146397193689,"(41.953369171427546, -87.75146397193689)"
10/23/2017,Completed,10/24/2017,17-07124306,Sanitation Code Violation,Standing water,310 N PAULINA ST,60612,1165013.95913162,1902177.75890708,27,12,28,41.887180579710495,-87.66947509980533,"(41.887180579710495, -87.66947509980533)"
10/27/2017,Completed,10/30/2017,17-07236129,Sanitation Code Violation,Standing water,2633 N BOSWORTH AVE,60614,1165545.42000842,1917577.80922764,32,19,7,41.92942804330023,-87.66708416206782,"(41.92942804330023, -87.66708416206782)"
07/28/2017,Completed,10/30/2017,17-05000413,Sanitation Code Violation,Standing water,1312 S KILDARE AVE,60623,1147925.91431787,1893611.73532629,24,10,29,41.864020029278116,-87.7324479087399,"(41.864020029278116, -87.7324479087399)"
10/23/2017,Completed,10/31/2017,17-07121124,Sanitation Code Violation,Standing water,4642 S KOLIN AVE,60632,1148074.8332048,1873495.07010236,14,8,57,41.80881431438463,-87.73241785440453,"(41.80881431438463, -87.73241785440453)"
10/23/2017,Completed,10/31/2017,17-07121201,Sanitation Code Violation,Standing water,4635 S KOLMAR AVE,60632,1146804.0391225,1873516.07363061,14,8,57,41.808896239600024,-87.73707839474409,"(41.808896239600024, -87.73707839474409)"
11/02/2017,Completed,11/03/2017,17-07390379,Sanitation Code Violation,Standing water,4642 S KOLIN AVE,60632,1148074.8332048,1873495.07010236,14,8,57,41.80881431438463,-87.73241785440453,"(41.80881431438463, -87.73241785440453)"
11/02/2017,Completed,11/03/2017,17-07390380,Sanitation Code Violation,Standing water,4635 S KOLMAR AVE,60632,1146804.0391225,1873516.07363061,14,8,57,41.808896239600024,-87.73707839474409,"(41.808896239600024, -87.73707839474409)"
10/25/2017,Completed - Dup,11/03/2017,17-07173993,Sanitation Code Violation,Standing water,1724 W FULTON ST,60612,1164856.35913162,1902066.65890708,27,12,28,41.886879056836825,-87.67005700416004,"(41.886879056836825, -87.67005700416004)"
10/25/2017,Completed,11/03/2017,17-07173989,Sanitation Code Violation,Standing water,1724 W FULTON ST,60612,1164856.35913162,1902066.65890708,27,12,28,41.886879056836825,-87.67005700416004,"(41.886879056836825, -87.67005700416004)"
11/02/2017,Completed,11/13/2017,17-07385511,Sanitation Code Violation,Standing water,3434 W PALMER ST,60647,1153195.20088479,1914412.54343098,35,14,22,41.920996664435336,-87.71255197449037,"(41.920996664435336, -87.71255197449037)"
11/14/2017,Completed,11/16/2017,17-07698109,Sanitation Code Violation,Standing water,811 W WEBSTER AVE,60614,1170471.02342467,1914840.60470143,43,18,7,41.92181056917537,-87.64906437890825,"(41.92181056917537, -87.64906437890825)"
11/18/2017,Completed,11/20/2017,17-07812258,Sanitation Code Violation,Standing water,1243 W FOSTER AVE,60640,1166905.56013057,1934668.52717161,47,20,3,41.976296582121684,-87.6615938051315,"(41.976296582121684, -87.6615938051315)"
11/19/2017,Completed,11/22/2017,17-07824710,Sanitation Code Violation,Standing water,3955 N SHERIDAN RD,60613,1168891.26343251,1926531.7600954,46,19,6,41.953926072460995,-87.6545286716679,"(41.953926072460995, -87.6545286716679)"
11/19/2017,Completed,11/22/2017,17-07825008,Sanitation Code Violation,Standing water,854 W SHERIDAN RD,60613,1169862.61469983,1926102.74321178,46,19,6,41.95272766717979,-87.65097045216649,"(41.95272766717979, -87.65097045216649)"
11/18/2017,Completed,11/22/2017,17-07808657,Sanitation Code Violation,Standing water,4608 N MAGNOLIA AVE,60640,1167089.48459055,1930733.40720097,46,19,3,41.9654945235966,-87.66103100390593,"(41.9654945235966, -87.66103100390593)"
11/18/2017,Completed,11/22/2017,17-07808767,Sanitation Code Violation,Standing water,1227 W LAWRENCE AVE,60640,1167133.8039127,1932014.10947132,46,19,3,41.969007860606254,-87.66083109153307,"(41.969007860606254, -87.66083109153307)"
11/18/2017,Completed,11/22/2017,17-07809456,Sanitation Code Violation,Standing water,4555 N DOVER ST,60640,1165940.40001121,1930354.25513045,46,19,3,41.96447877949037,-87.66526678881377,"(41.96447877949037, -87.66526678881377)"
11/28/2017,Completed,11/29/2017,17-08020901,Sanitation Code Violation,Standing water,2426 W BIRCHWOOD AVE,60645,1158746.77003164,1949693.39003328,50,24,2,42.01769700302331,-87.69118259872663,"(42.01769700302331, -87.69118259872663)"
12/01/2017,Completed,12/06/2017,17-08087285,Sanitation Code Violation,Standing water,3553 W 60TH ST,60629,1153543.74618476,1864593.80558785,23,8,66,41.78428127452238,-87.71259455115515,"(41.78428127452238, -87.71259455115515)"
12/07/2017,Completed,12/08/2017,17-08230072,Sanitation Code Violation,Standing water,2337 N LOCKWOOD AVE,60639,1140666.25563001,1915030.23162541,36,25,19,41.92293132011254,-87.7585714688791,"(41.92293132011254, -87.7585714688791)"
12/15/2017,Completed,12/18/2017,17-08407017,Sanitation Code Violation,Standing water,4729 N WINCHESTER AVE,60640,1162561.6184315,1931421.1002252,47,19,4,41.96747786805904,-87.67765958971736,"(41.96747786805904, -87.67765958971736)"
12/25/2017,Completed,12/27/2017,17-08592158,Sanitation Code Violation,Standing water,7025 N OZARK AVE,60631,1123751.3688166,1945981.92358214,41,16,9,42.008160597931635,-87.82004247158208,"(42.008160597931635, -87.82004247158208)"
12/28/2017,Completed,01/03/2018,17-08639669,Sanitation Code Violation,Standing water,1850 S PAULINA ST,60608,1165332.64006834,1891035.54599507,25,12,31,41.85659863332592,-87.6686216751615,"(41.85659863332592, -87.6686216751615)"
10/17/2015,Completed - Dup,01/05/2018,15-05464066,Sanitation Code Violation,Standing water,4243 N LINCOLN AVE,60618,1161401.61880895,1928248.75939018,47,19,5,41.95879709193433,-87.68201344869898,"(41.95879709193433, -87.68201344869898)"
01/07/2018,Completed,01/09/2018,18-00103378,Sanitation Code Violation,Standing water,4051 W FULLERTON AVE,60639,1148881.91008445,1915646.11717239,35,25,20,41.92446629176609,-87.72836812306474,"(41.92446629176609, -87.72836812306474)"
01/11/2018,Completed,01/22/2018,18-00186762,Sanitation Code Violation,Standing water,1445 S PLYMOUTH CT,60605,1176256.06302645,1893634.23011734,3,1,33,41.863490546459296,-87.62844889903924,"(41.863490546459296, -87.62844889903924)"
01/24/2018,Completed,01/25/2018,18-00458435,Sanitation Code Violation,Standing water,2403 W MONTROSE AVE,60618,1159546.27319811,1929151.1929048,47,19,5,41.96131191163687,-87.68880948326992,"(41.96131191163687, -87.68880948326992)"
02/03/2018,Completed,02/05/2018,18-00569964,Sanitation Code Violation,Standing water,729 N SPRINGFIELD AVE,60624,1150257.84529708,1904587.11551876,37,11,23,41.89409257997074,-87.72360117346737,"(41.89409257997074, -87.72360117346737)"
02/07/2018,Completed,02/09/2018,18-00602283,Sanitation Code Violation,Standing water,5117 S MASSASOIT AVE,60638,1138895.97000391,1870108.76002574,14,8,56,41.799692895792774,-87.76616658180983,"(41.799692895792774, -87.76616658180983)"
02/09/2018,Completed,02/12/2018,18-00621152,Sanitation Code Violation,Standing water,2501 W HUTCHINSON ST,60618,1158754.57432591,1928142.31652581,47,19,5,41.9585598030976,-87.69174797182262,"(41.9585598030976, -87.69174797182262)"
02/26/2018,Completed,02/26/2018,18-00761392,Sanitation Code Violation,Standing water,4627 N DRAKE AVE,60625,1151886.44297722,1930519.32850704,33,17,14,41.96522081330439,-87.71693511183676,"(41.96522081330439, -87.71693511183676)"
02/26/2018,Completed,02/26/2018,18-00761399,Sanitation Code Violation,Standing water,4623 N DRAKE AVE,60625,1151887.24297722,1930492.52850704,33,17,14,41.96514725654557,-87.71693287929492,"(41.96514725654557, -87.71693287929492)"
02/21/2018,Completed,03/06/2018,18-00724019,Sanitation Code Violation,Standing water,4642 S KOLIN AVE,60632,1148074.8332048,1873495.07010236,14,8,57,41.80881431438463,-87.73241785440453,"(41.80881431438463, -87.73241785440453)"
02/21/2018,Completed,03/06/2018,18-00724020,Sanitation Code Violation,Standing water,4635 S KOLMAR AVE,60632,1146804.0391225,1873516.07363061,14,8,57,41.808896239600024,-87.73707839474409,"(41.808896239600024, -87.73707839474409)"
02/21/2018,Completed,03/09/2018,18-00722464,Sanitation Code Violation,Standing water,6219 S MAY ST,60621,1169717.26163072,1863555.48762871,16,7,68,41.7810962958538,-87.65332609154133,"(41.7810962958538, -87.65332609154133)"
03/12/2018,Completed,03/25/2018,18-00906288,Sanitation Code Violation,Standing water,9546 S PARNELL AVE,60628,1174312.81519458,1841581.69668307,21,22,73,41.7206965132425,-87.63712975814877,"(41.7206965132425, -87.63712975814877)"
03/01/2018,Completed,03/25/2018,18-00804776,Sanitation Code Violation,Standing water,8749 S SANGAMON ST,60620,1171505.01462863,1846814.77059827,21,22,71,41.73511865898524,-87.6472612956857,"(41.73511865898524, -87.6472612956857)"
03/12/2018,Completed,04/02/2018,18-00906288,Sanitation Code Violation,Standing water,9546 S PARNELL AVE,60628,1174312.81519458,1841581.69668307,21,22,73,41.7206965132425,-87.63712975814877,"(41.7206965132425, -87.63712975814877)"
04/02/2018,Completed,04/03/2018,18-01101999,Sanitation Code Violation,Standing water,5223 S NEW ENGLAND AVE,60638,1131269.75041735,1869172.93708118,23,8,56,41.797259505295166,-87.79415617473653,"(41.797259505295166, -87.79415617473653)"
03/30/2018,Completed,04/03/2018,18-01083399,Sanitation Code Violation,Standing water,3815 N ALBANY AVE,60618,1155040.61561846,1925203.25187146,33,17,16,41.950570309904144,-87.7054811121203,"(41.950570309904144, -87.7054811121203)"
04/04/2018,Completed,04/05/2018,18-01117640,Sanitation Code Violation,Standing water,3646 N FREMONT ST,60613,1169614.75563232,1924421.22246752,44,19,6,41.94811892264516,-87.65193073234583,"(41.94811892264516, -87.65193073234583)"
04/06/2018,Completed,04/09/2018,18-01145415,Sanitation Code Violation,Standing water,1111 W LAKE ST,60607,1168990.97000009,1901609.85618381,27,12,28,41.88553685861159,-87.65488693625868,"(41.88553685861159, -87.65488693625868)"
04/09/2018,Completed,04/10/2018,18-01166843,Sanitation Code Violation,Standing water,1738 N WOLCOTT AVE,60622,1163410.25968339,1911738.69838997,32,14,24,41.91345040602924,-87.67509493917922,"(41.91345040602924, -87.67509493917922)"
04/11/2018,Completed,04/11/2018,18-01182571,Sanitation Code Violation,Standing water,1111 W LAKE ST,60607,1168990.97000009,1901609.85618381,27,12,28,41.88553685861159,-87.65488693625868,"(41.88553685861159, -87.65488693625868)"
04/10/2018,Completed,04/13/2018,18-01174898,Sanitation Code Violation,Standing water,5017 W LE MOYNE ST,60651,1142593.40508753,1909506.30850681,37,25,25,41.90773741942891,-87.75162804652577,"(41.90773741942891, -87.75162804652577)"
04/10/2018,Completed,04/13/2018,18-01174936,Sanitation Code Violation,Standing water,5015 W LE MOYNE ST,60651,1142613.68263349,1909506.65460798,37,25,25,41.90773799179382,-87.75155354810212,"(41.90773799179382, -87.75155354810212)"
04/13/2018,Completed,04/17/2018,18-01211403,Sanitation Code Violation,Standing water,1123 N HERMITAGE AVE,60622,1164516.4900112,1907743.26251788,1,12,24,41.90246328613519,-87.67114420405642,"(41.90246328613519, -87.67114420405642)"
04/17/2018,Completed,04/19/2018,18-01245958,Sanitation Code Violation,Standing water,9527 S CLAREMONT AVE,60643,1162386.1948936,1841402.60433291,19,22,72,41.72046142309466,-87.68081933823696,"(41.72046142309466, -87.68081933823696)"
04/17/2018,Completed - Dup,04/21/2018,18-01243422,Sanitation Code Violation,Standing water,5021 W LE MOYNE ST,60651,1142552.90508753,1909505.50850681,37,25,25,41.907735977720364,-87.75177684367465,"(41.907735977720364, -87.75177684367465)"
04/17/2018,Completed - Dup,04/21/2018,18-01243423,Sanitation Code Violation,Standing water,5021 W LE MOYNE ST,60651,1142552.90508753,1909505.50850681,37,25,25,41.907735977720364,-87.75177684367465,"(41.907735977720364, -87.75177684367465)"
04/17/2018,Completed - Dup,04/21/2018,18-01243424,Sanitation Code Violation,Standing water,5021 W LE MOYNE ST,60651,1142552.90508753,1909505.50850681,37,25,25,41.907735977720364,-87.75177684367465,"(41.907735977720364, -87.75177684367465)"
04/17/2018,Completed - Dup,04/21/2018,18-01243521,Sanitation Code Violation,Standing water,5021 W LE MOYNE ST,60651,1142552.90508753,1909505.50850681,37,25,25,41.907735977720364,-87.75177684367465,"(41.907735977720364, -87.75177684367465)"
04/17/2018,Completed - Dup,04/21/2018,18-01243689,Sanitation Code Violation,Standing water,5021 W LE MOYNE ST,60651,1142552.90508753,1909505.50850681,37,25,25,41.907735977720364,-87.75177684367465,"(41.907735977720364, -87.75177684367465)"
04/17/2018,Completed,04/21/2018,18-01243375,Sanitation Code Violation,Standing water,5021 W LE MOYNE ST,60651,1142552.90508753,1909505.50850681,37,25,25,41.907735977720364,-87.75177684367465,"(41.907735977720364, -87.75177684367465)"
04/22/2018,Completed,04/22/2018,18-01290425,Sanitation Code Violation,Standing water,2144 W 19TH ST,60608,1162375.51961286,1890719.6814127,25,12,31,41.85579417714612,-87.67948470796337,"(41.85579417714612, -87.67948470796337)"
04/22/2018,Completed,04/27/2018,18-01290224,Sanitation Code Violation,Standing water,2611 W NORTH AVE,60647,1158662.45287244,1910540.51059049,1,14,24,41.91026114813452,-87.69257029445993,"(41.91026114813452, -87.69257029445993)"
04/17/2018,Completed,04/27/2018,18-01246264,Sanitation Code Violation,Standing water,313 E 75TH ST,60619,1179476.52818006,1855349.30147973,6,6,69,41.758360310656066,-87.6177971040917,"(41.758360310656066, -87.6177971040917)"
04/18/2018,Completed,04/27/2018,18-01249672,Sanitation Code Violation,Standing water,1730 S MICHIGAN AVE,60616,1177495.42832508,1891898.53860016,3,1,33,41.85869968393225,-87.62395197521751,"(41.85869968393225, -87.62395197521751)"
04/28/2018,Completed,05/01/2018,18-01357148,Sanitation Code Violation,Standing water,3627 N LAKE SHORE DR,60613,1171834.26719144,1924808.84871797,46,19,6,41.94913387254471,-87.64376089071955,"(41.94913387254471, -87.64376089071955)"
05/02/2018,Completed,05/04/2018,18-01394681,Sanitation Code Violation,Standing water,12901 S UNION AVE,60628,1174010.54901716,1819269.39989522,9,5,53,41.6594748207793,-87.63889571468388,"(41.6594748207793, -87.63889571468388)"
05/03/2018,Completed,05/08/2018,18-01401061,Sanitation Code Violation,Standing water,6948 S CLYDE AVE,60649,1191411.39638732,1859308.67791775,5,3,43,41.768944425149975,-87.57392940614788,"(41.768944425149975, -87.57392940614788)"
05/10/2018,Completed,05/11/2018,18-01476789,Sanitation Code Violation,Standing water,1928 W WAVELAND AVE,60613,1162829.91002092,1924583.92027758,47,19,5,41.94871068061131,-87.67686569733604,"(41.94871068061131, -87.67686569733604)"
05/13/2018,Completed - Dup,05/14/2018,18-01501744,Sanitation Code Violation,Standing water,330 E NORTH WATER ST,60611,1178661.99999219,1903143.27039377,42,18,8,41.88952932122478,-87.61932659601752,"(41.88952932122478, -87.61932659601752)"
05/13/2018,Completed,05/14/2018,18-01499744,Sanitation Code Violation,Standing water,2551 W DEVON AVE,60659,1158065.73541293,1942386.88032655,50,24,2,41.99766168953449,-87.69388948510422,"(41.99766168953449, -87.69388948510422)"
05/11/2018,Completed,05/14/2018,18-01488465,Sanitation Code Violation,Standing water,1243 W FOSTER AVE,60640,1166905.56013057,1934668.52717161,47,20,3,41.976296582121684,-87.6615938051315,"(41.976296582121684, -87.6615938051315)"
05/16/2018,Completed,05/17/2018,18-01526834,Sanitation Code Violation,Standing water,1432 N WOOD ST,60622,1164129.10807017,1909795.29998659,1,14,24,41.908102419015115,-87.67250905189077,"(41.908102419015115, -87.67250905189077)"
05/16/2018,Completed,05/17/2018,18-01527805,Sanitation Code Violation,Standing water,4606 N MENARD AVE,60630,1136843.14627366,1930064.76210474,38,16,15,41.96425708693253,-87.77225748178947,"(41.96425708693253, -87.77225748178947)"
05/15/2018,Completed,05/17/2018,18-01517459,Sanitation Code Violation,Standing water,3135 W MONTROSE AVE,60618,1154568.50157764,1929071.33659605,33,17,16,41.96119406423552,-87.70711267228062,"(41.96119406423552, -87.70711267228062)"
05/16/2018,Completed,05/18/2018,18-01533372,Sanitation Code Violation,Standing water,9750 S BELL AVE,60643,1163078.02099968,1840274.02372602,19,22,72,41.717349996281776,-87.6783167843817,"(41.717349996281776, -87.6783167843817)"
05/23/2018,Completed,05/23/2018,18-01598456,Sanitation Code Violation,Standing water,1432 N WOOD ST,60622,1164129.10807017,1909795.29998659,1,14,24,41.908102419015115,-87.67250905189077,"(41.908102419015115, -87.67250905189077)"
05/21/2018,Completed,05/24/2018,18-01585495,Sanitation Code Violation,Standing water,6914 S MERRILL AVE,60649,1191737.88698571,1859544.52111988,5,3,43,41.76958368030356,-87.5727250266328,"(41.76958368030356, -87.5727250266328)"
05/29/2018,Completed,05/29/2018,18-01648799,Sanitation Code Violation,Standing water,4604 N MARINE DR,60640,1170460.30981158,1930791.37937526,46,19,3,41.965580353452005,-87.64863559505369,"(41.965580353452005, -87.64863559505369)"
05/28/2018,Completed,05/29/2018,18-01642684,Sanitation Code Violation,Standing water,2130 W FARRAGUT AVE,60625,1161187.78450161,1934842.54977672,40,20,4,41.97689521627635,-87.68261547427551,"(41.97689521627635, -87.68261547427551)"
05/25/2018,Completed,05/29/2018,18-01622503,Sanitation Code Violation,Standing water,4759 S KARLOV AVE,60632,1149829.66317206,1872754.92897281,14,8,57,41.806749408559675,-87.72600060448694,"(41.806749408559675, -87.72600060448694)"
